data;plano contas id;cliente;uf;valor recebido
10/11/2017;11;Cliente 84;SP;R$ 1.442,02
10/11/2017;11;Cliente 1097;SP;R$ 88,59
13/11/2017;11;Cliente 148;SP;R$ 321.100,63
13/11/2017;11;Cliente 758;SP;R$ 5.273,45
13/11/2017;11;Cliente 758;SP;R$ 8.481,73
13/11/2017;11;Cliente 758;SP;R$ 3.089,29
13/11/2017;11;Cliente 758;SP;R$ 4.954,86
13/11/2017;11;Cliente 758;SP;R$ 3.727,47
13/11/2017;11;Cliente 758;SP;R$ 7.202,47
13/11/2017;11;Cliente 758;SP;R$ 9.181,24
13/11/2017;11;Cliente 758;SP;R$ 4.290,34
13/11/2017;11;Cliente 758;SP;R$ 3.456,71
13/11/2017;11;Cliente 758;SP;R$ 3.086,32
13/11/2017;11;Cliente 758;SP;R$ 2.260,72
13/11/2017;11;Cliente 1101;SP;R$ 1.209,70
13/11/2017;11;Cliente 1041;SP;R$ 1.137,66
13/11/2017;11;Cliente 116;SP;R$ 647,36
13/11/2017;11;Cliente 245;SP;R$ 957,74
13/11/2017;11;Cliente 1086;SP;R$ 1.569,78
13/11/2017;11;Cliente 1102;SP;R$ 464,57
13/11/2017;11;Cliente 1102;SP;R$ 696,64
14/11/2017;11;Cliente 1103;SP;R$ 557,66
14/11/2017;11;Cliente 623;SP;R$ 857,83
14/11/2017;11;Cliente 562;SP;R$ 149,12
14/11/2017;11;Cliente 330;SP;R$ 2.264,88
14/11/2017;11;Cliente 282;SP;R$ 548,77
14/11/2017;11;Cliente 870;SP;R$ 4.335,35
16/11/2017;11;Cliente 1104;SP;R$ 657,32
16/11/2017;11;Cliente 827;SP;R$ 28.546,82
16/11/2017;11;Cliente 1105;SP;R$ 2.390,63
16/11/2017;11;Cliente 1072;SP;R$ 333,16
16/11/2017;11;Cliente 887;SP;R$ 639,18
16/11/2017;11;Cliente 887;SP;R$ 815,46
16/11/2017;11;Cliente 887;SP;R$ 1.197,04
17/11/2017;11;Cliente 148;SP;R$ 28.921,38
17/11/2017;11;Cliente 741;SP;R$ 121.744,37
17/11/2017;11;Cliente 1107;SP;R$ 119.318,53
17/11/2017;11;Cliente 1102;SP;R$ 329,60
17/11/2017;11;Cliente 29;SP;R$ 1.526,45
17/11/2017;11;Cliente 29;SP;R$ 1.405,52
17/11/2017;11;Cliente 29;SP;R$ 3.286,73
17/11/2017;11;Cliente 635;SP;R$ 493,62
17/11/2017;11;Cliente 635;SP;R$ 256,93
17/11/2017;11;Cliente 635;SP;R$ 271,25
17/11/2017;11;Cliente 1108;SP;R$ 1.100,22
17/11/2017;11;Cliente 1108;SP;R$ 790,62
17/11/2017;11;Cliente 1108;SP;R$ 734,06
17/11/2017;11;Cliente 793;SP;R$ 561,46
21/11/2017;11;Cliente 1111;SP;R$ 14.799,03
21/11/2017;11;Cliente 1112;SP;R$ 399,23
21/11/2017;11;Cliente 1113;SP;R$ 2.721,33
21/11/2017;11;Cliente 741;SP;R$ 121.626,51
21/11/2017;11;Cliente 1103;SP;R$ 2.258,92
21/11/2017;11;Cliente 1103;SP;R$ 2.268,39
21/11/2017;11;Cliente 1114;SP;R$ 504,26
21/11/2017;11;Cliente 1115;SP;R$ 3.174,36
21/11/2017;11;Cliente 1115;SP;R$ 2.713,84
21/11/2017;11;Cliente 251;SP;R$ 2.249,02
21/11/2017;11;Cliente 251;SP;R$ 1.529,50
21/11/2017;11;Cliente 251;SP;R$ 1.299,44
21/11/2017;11;Cliente 1086;SP;R$ 1.555,56
21/11/2017;11;Cliente 139;SP;R$ 957,96
21/11/2017;11;Cliente 139;SP;R$ 876,68
21/11/2017;11;Cliente 139;SP;R$ 927,87
21/11/2017;11;Cliente 768;SP;R$ 1.741,70
21/11/2017;11;Cliente 340;SP;R$ 825,08
22/11/2017;11;Cliente 1117;SP;R$ 3.037,89
22/11/2017;11;Cliente 1118;SP;R$ 1.963,73
22/11/2017;11;Cliente 1119;SP;R$ 536,77
22/11/2017;11;Cliente 1119;SP;R$ 721,68
22/11/2017;11;Cliente 643;SP;R$ 340,44
22/11/2017;11;Cliente 256;SP;R$ 592,30
22/11/2017;11;Cliente 256;SP;R$ 432,22
22/11/2017;11;Cliente 1120;SP;R$ 1.362,46
22/11/2017;11;Cliente 1120;SP;R$ 1.247,90
22/11/2017;11;Cliente 1120;SP;R$ 1.271,47
22/11/2017;11;Cliente 643;SP;R$ 253,20
22/11/2017;11;Cliente 1081;SP;R$ 394,02
22/11/2017;11;Cliente 1081;SP;R$ 393,07
23/11/2017;11;Cliente 1121;SP;R$ 598,16
23/11/2017;11;Cliente 1121;SP;R$ 346,57
23/11/2017;11;Cliente 118;SP;R$ 1.139,55
23/11/2017;11;Cliente 118;SP;R$ 590,99
23/11/2017;11;Cliente 118;SP;R$ 1.016,52
23/11/2017;11;Cliente 46;SP;R$ 1.035,89
23/11/2017;11;Cliente 46;SP;R$ 959,50
24/11/2017;11;Cliente 1122;SP;R$ 2.994,86
24/11/2017;11;Cliente 1123;SP;R$ 776,15
24/11/2017;11;Cliente 1068;SP;R$ 1.427,31
24/11/2017;11;Cliente 789;SP;R$ 534,27
24/11/2017;11;Cliente 789;SP;R$ 653,58
24/11/2017;11;Cliente 71;SP;R$ 2.431,35
24/11/2017;11;Cliente 870;SP;R$ 3.510,18
24/11/2017;11;Cliente 1124;SP;R$ 324,54
27/11/2017;11;Cliente 1126;SP;R$ 642,87
27/11/2017;11;Cliente 1126;SP;R$ 674,06
27/11/2017;11;Cliente 1127;SP;R$ 2.154,57
27/11/2017;11;Cliente 1027;SP;R$ 2.439,04
27/11/2017;11;Cliente 1027;SP;R$ 869,67
27/11/2017;11;Cliente 1027;SP;R$ 1.809,55
27/11/2017;11;Cliente 1086;SP;R$ 1.008,74
27/11/2017;11;Cliente 870;SP;R$ 929,88
27/11/2017;11;Cliente 870;SP;R$ 2.121,18
27/11/2017;11;Cliente 870;SP;R$ 1.008,58
28/11/2017;11;Cliente 72;SP;R$ 1.012,53
28/11/2017;11;Cliente 829;SP;R$ 617,65
28/11/2017;11;Cliente 796;SP;R$ 907,57
28/11/2017;11;Cliente 796;SP;R$ 633,42
28/11/2017;11;Cliente 796;SP;R$ 341,19
28/11/2017;11;Cliente 117;SP;R$ 1.125,05
28/11/2017;11;Cliente 118;SP;R$ 780,45
28/11/2017;11;Cliente 118;SP;R$ 637,24
28/11/2017;11;Cliente 118;SP;R$ 1.002,82
28/11/2017;11;Cliente 118;SP;R$ 969,17
28/11/2017;11;Cliente 118;SP;R$ 458,20
28/11/2017;11;Cliente 118;SP;R$ 937,52
28/11/2017;11;Cliente 158;SP;R$ 600,34
29/11/2017;11;Cliente 1062;SP;R$ 11.768,42
29/11/2017;11;Cliente 1128;SP;R$ 872,31
29/11/2017;11;Cliente 152;SP;R$ 1.152,79
29/11/2017;11;Cliente 1129;SP;R$ 951,80
29/11/2017;11;Cliente 1129;SP;R$ 413,83
29/11/2017;11;Cliente 1129;SP;R$ 513,57
29/11/2017;11;Cliente 1130;SP;R$ 707,49
29/11/2017;11;Cliente 372;SP;R$ 556,52
29/11/2017;11;Cliente 372;SP;R$ 709,38
29/11/2017;11;Cliente 1131;SP;R$ 328,71
29/11/2017;11;Cliente 156;SP;R$ 297,69
30/11/2017;11;Cliente 1132;SP;R$ 1.003,53
30/11/2017;11;Cliente 827;SP;R$ 8.979,72
30/11/2017;11;Cliente 941;SP;R$ 854,64
30/11/2017;11;Cliente 1120;SP;R$ 1.587,26
30/11/2017;11;Cliente 1120;SP;R$ 1.426,00
30/11/2017;11;Cliente 1120;SP;R$ 1.007,77
30/11/2017;11;Cliente 1086;SP;R$ 1.537,41
01/12/2017;11;Cliente 1067;SP;R$ 2.381,47
01/12/2017;11;Cliente 425;SP;R$ 201,14
01/12/2017;11;Cliente 1134;SP;R$ 404,38
01/12/2017;11;Cliente 1135;SP;R$ 314,15
01/12/2017;11;Cliente 154;SP;R$ 1.490,25
01/12/2017;11;Cliente 59;SP;R$ 459,96
01/12/2017;11;Cliente 59;SP;R$ 737,29
01/12/2017;11;Cliente 330;SP;R$ 3.090,95
04/12/2017;11;Cliente 1051;SP;R$ 9.102,71
04/12/2017;11;Cliente 645;SP;R$ 1.595,02
04/12/2017;11;Cliente 819;SP;R$ 5.283,83
04/12/2017;11;Cliente 719;SP;R$ 1.761,35
04/12/2017;11;Cliente 955;SP;R$ 759,95
04/12/2017;11;Cliente 955;SP;R$ 1.057,99
04/12/2017;11;Cliente 833;SP;R$ 93,58
04/12/2017;11;Cliente 719;SP;R$ 1.160,08
04/12/2017;11;Cliente 29;SP;R$ 448,38
04/12/2017;11;Cliente 29;SP;R$ 390,72
04/12/2017;11;Cliente 59;SP;R$ 447,73
04/12/2017;11;Cliente 2;SP;R$ 859,29
04/12/2017;11;Cliente 45;SP;R$ 391,79
04/12/2017;11;Cliente 1137;SP;R$ 2.398,95
04/12/2017;11;Cliente 3;SP;R$ 1.335,50
04/12/2017;11;Cliente 3;SP;R$ 1.379,64
05/12/2017;11;Cliente 1138;SP;R$ 1.807,34
05/12/2017;11;Cliente 1139;SP;R$ 456,16
05/12/2017;11;Cliente 819;SP;R$ 4.566,08
05/12/2017;11;Cliente 819;SP;R$ 4.539,38
05/12/2017;11;Cliente 819;SP;R$ 7.899,63
05/12/2017;11;Cliente 819;SP;R$ 3.706,87
05/12/2017;11;Cliente 741;SP;R$ 27.428,81
05/12/2017;11;Cliente 623;SP;R$ 2.954,84
05/12/2017;11;Cliente 1027;SP;R$ 1.242,95
05/12/2017;11;Cliente 1086;SP;R$ 623,77
05/12/2017;11;Cliente 1086;SP;R$ 95,68
05/12/2017;11;Cliente 870;SP;R$ 1.818,19
05/12/2017;11;Cliente 1086;SP;R$ 92,03
05/12/2017;11;Cliente 1048;SP;R$ 1.322,11
06/12/2017;11;Cliente 1004;SP;R$ 618,63
06/12/2017;11;Cliente 758;SP;R$ 4.256,80
06/12/2017;11;Cliente 758;SP;R$ 8.985,14
06/12/2017;11;Cliente 1141;SP;R$ 1.438,74
06/12/2017;11;Cliente 741;SP;R$ 1.001,13
06/12/2017;11;Cliente 47;SP;R$ 4.402,89
06/12/2017;11;Cliente 1142;SP;R$ 877,24
06/12/2017;11;Cliente 1142;SP;R$ 382,12
06/12/2017;11;Cliente 36;SP;R$ 553,67
06/12/2017;11;Cliente 537;SP;R$ 383,28
06/12/2017;11;Cliente 618;SP;R$ 516,48
06/12/2017;11;Cliente 635;SP;R$ 1.933,40
06/12/2017;11;Cliente 635;SP;R$ 721,91
06/12/2017;11;Cliente 635;SP;R$ 1.584,35
06/12/2017;11;Cliente 166;SP;R$ 692,90
06/12/2017;11;Cliente 166;SP;R$ 572,74
06/12/2017;11;Cliente 166;SP;R$ 456,62
07/12/2017;11;Cliente 1145;SP;R$ 7.128,33
07/12/2017;11;Cliente 1103;SP;R$ 1.419,79
07/12/2017;11;Cliente 1107;SP;R$ 366.885,22
07/12/2017;11;Cliente 1107;SP;R$ 12.571,98
07/12/2017;11;Cliente 789;SP;R$ 457,81
07/12/2017;11;Cliente 789;SP;R$ 390,25
07/12/2017;11;Cliente 623;SP;R$ 1.770,53
07/12/2017;11;Cliente 1147;SP;R$ 561,71
07/12/2017;11;Cliente 46;SP;R$ 1.239,75
07/12/2017;11;Cliente 396;SP;R$ 864,47
07/12/2017;11;Cliente 741;SP;R$ 940,73
08/12/2017;11;Cliente 1139;SP;R$ 2.081,54
08/12/2017;11;Cliente 202;SP;R$ 4.403,42
08/12/2017;11;Cliente 202;SP;R$ 4.715,93
08/12/2017;11;Cliente 1148;SP;R$ 416,51
08/12/2017;11;Cliente 511;SP;R$ 1.053,05
08/12/2017;11;Cliente 60;SP;R$ 1.475,13
08/12/2017;11;Cliente 60;SP;R$ 996,69
08/12/2017;11;Cliente 60;SP;R$ 737,38
08/12/2017;11;Cliente 282;SP;R$ 552,37
08/12/2017;11;Cliente 282;SP;R$ 289,79
08/12/2017;11;Cliente 1108;SP;R$ 219,87
08/12/2017;11;Cliente 1149;SP;R$ 718,20
08/12/2017;11;Cliente 388;SP;R$ 8.341,40
11/12/2017;11;Cliente 758;SP;R$ 2.033,79
11/12/2017;11;Cliente 758;SP;R$ 13.502,45
11/12/2017;11;Cliente 758;SP;R$ 8.367,61
11/12/2017;11;Cliente 245;SP;R$ 902,30
11/12/2017;11;Cliente 256;SP;R$ 489,64
11/12/2017;11;Cliente 256;SP;R$ 261,60
11/12/2017;11;Cliente 609;SP;R$ 1.792,66
11/12/2017;11;Cliente 609;SP;R$ 1.527,58
11/12/2017;11;Cliente 609;SP;R$ 1.802,17
11/12/2017;11;Cliente 1150;SP;R$ 1.816,98
11/12/2017;11;Cliente 1086;SP;R$ 826,02
12/12/2017;11;Cliente 1107;SP;R$ 5.555,11
12/12/2017;11;Cliente 1152;SP;R$ 1.182,91
12/12/2017;11;Cliente 741;SP;R$ 157.599,22
12/12/2017;11;Cliente 1040;SP;R$ 494,36
12/12/2017;11;Cliente 1026;SP;R$ 1.065,45
12/12/2017;11;Cliente 1026;SP;R$ 1.209,00
12/12/2017;11;Cliente 563;SP;R$ 2.847,81
12/12/2017;11;Cliente 563;SP;R$ 1.315,99
12/12/2017;11;Cliente 563;SP;R$ 1.950,24
12/12/2017;11;Cliente 283;SP;R$ 1.390,47
12/12/2017;11;Cliente 1153;SP;R$ 2.259,99
12/12/2017;11;Cliente 138;SP;R$ 2.756,31
12/12/2017;11;Cliente 1154;SP;R$ 653,67
13/12/2017;11;Cliente 1157;SP;R$ 159,07
13/12/2017;11;Cliente 116;SP;R$ 634,97
13/12/2017;11;Cliente 13;SP;R$ 1.376,54
13/12/2017;11;Cliente 13;SP;R$ 1.232,36
14/12/2017;11;Cliente 219;SP;R$ 10.130,80
14/12/2017;11;Cliente 1162;SP;R$ 2.860,23
14/12/2017;11;Cliente 1150;SP;R$ 1.091,27
14/12/2017;11;Cliente 70;SP;R$ 921,34
14/12/2017;11;Cliente 70;SP;R$ 573,98
14/12/2017;11;Cliente 72;SP;R$ 441,65
14/12/2017;11;Cliente 72;SP;R$ 754,99
14/12/2017;11;Cliente 156;SP;R$ 707,72
14/12/2017;11;Cliente 123;SP;R$ 354,73
14/12/2017;11;Cliente 1027;SP;R$ 382,48
14/12/2017;11;Cliente 1027;SP;R$ 335,12
14/12/2017;11;Cliente 1086;SP;R$ 1.742,53
15/12/2017;11;Cliente 1051;SP;R$ 883,74
15/12/2017;11;Cliente 1163;SP;R$ 1.873,90
15/12/2017;11;Cliente 941;SP;R$ 5.003,66
15/12/2017;11;Cliente 941;SP;R$ 40.062,57
15/12/2017;11;Cliente 941;SP;R$ 14.060,37
15/12/2017;11;Cliente 142;SP;R$ 723,79
15/12/2017;11;Cliente 142;SP;R$ 678,04
15/12/2017;11;Cliente 142;SP;R$ 187,51
15/12/2017;11;Cliente 2;SP;R$ 1.607,88
15/12/2017;11;Cliente 2;SP;R$ 1.809,55
15/12/2017;11;Cliente 256;SP;R$ 870,09
15/12/2017;11;Cliente 256;SP;R$ 817,46
15/12/2017;11;Cliente 256;SP;R$ 937,63
15/12/2017;11;Cliente 483;SP;R$ 563,33
15/12/2017;11;Cliente 483;SP;R$ 656,27
15/12/2017;11;Cliente 483;SP;R$ 598,97
15/12/2017;11;Cliente 1150;SP;R$ 6.825,35
15/12/2017;11;Cliente 1164;SP;R$ 352,97
15/12/2017;11;Cliente 2;SP;R$ 1.823,44
18/12/2017;11;Cliente 1166;SP;R$ 5.103,56
18/12/2017;11;Cliente 1150;SP;R$ 726,59
18/12/2017;11;Cliente 148;SP;R$ 43.724,15
18/12/2017;11;Cliente 1103;SP;R$ 1.827,32
18/12/2017;11;Cliente 251;SP;R$ 651,94
18/12/2017;11;Cliente 251;SP;R$ 691,39
18/12/2017;11;Cliente 1115;SP;R$ 2.844,25
18/12/2017;11;Cliente 46;SP;R$ 305,37
18/12/2017;11;Cliente 158;SP;R$ 471,41
18/12/2017;11;Cliente 158;SP;R$ 319,98
18/12/2017;11;Cliente 793;SP;R$ 166,95
18/12/2017;11;Cliente 123;SP;R$ 534,90
18/12/2017;11;Cliente 1162;SP;R$ 1.990,94
18/12/2017;11;Cliente 1167;SP;R$ 63,91
19/12/2017;11;Cliente 202;SP;R$ 28.836,96
19/12/2017;11;Cliente 202;SP;R$ 12.042,15
19/12/2017;11;Cliente 1169;SP;R$ 799,29
19/12/2017;11;Cliente 1170;SP;R$ 616,34
19/12/2017;11;Cliente 1170;SP;R$ 942,91
19/12/2017;11;Cliente 1170;SP;R$ 1.155,33
19/12/2017;11;Cliente 1171;SP;R$ 1.548,01
19/12/2017;11;Cliente 1171;SP;R$ 652,50
19/12/2017;11;Cliente 1171;SP;R$ 1.203,48
19/12/2017;11;Cliente 1172;SP;R$ 1.352,40
19/12/2017;11;Cliente 563;SP;R$ 3.054,82
19/12/2017;11;Cliente 563;SP;R$ 2.702,19
19/12/2017;11;Cliente 563;SP;R$ 3.200,34
19/12/2017;11;Cliente 2;SP;R$ 1.584,91
19/12/2017;11;Cliente 2;SP;R$ 1.011,25
19/12/2017;11;Cliente 284;SP;R$ 232,41
19/12/2017;11;Cliente 616;SP;R$ 116,27
19/12/2017;11;Cliente 256;SP;R$ 320,47
19/12/2017;11;Cliente 256;SP;R$ 747,21
19/12/2017;11;Cliente 281;SP;R$ 982,15
19/12/2017;11;Cliente 281;SP;R$ 1.065,90
19/12/2017;11;Cliente 281;SP;R$ 1.130,23
19/12/2017;11;Cliente 1173;SP;R$ 545,82
19/12/2017;11;Cliente 2;SP;R$ 1.355,81
19/12/2017;11;Cliente 1086;SP;R$ 3.027,91
19/12/2017;11;Cliente 283;SP;R$ 293,09
19/12/2017;11;Cliente 1174;SP;R$ 205,25
19/12/2017;11;Cliente 887;SP;R$ 3.008,34
20/12/2017;11;Cliente 473;SP;R$ 1.491,65
20/12/2017;11;Cliente 941;SP;R$ 190.665,33
20/12/2017;11;Cliente 1175;SP;R$ 1.792,31
20/12/2017;11;Cliente 1176;SP;R$ 493,30
20/12/2017;11;Cliente 1170;SP;R$ 2.497,22
20/12/2017;11;Cliente 1170;SP;R$ 1.234,53
20/12/2017;11;Cliente 1170;SP;R$ 2.438,17
20/12/2017;11;Cliente 1078;SP;R$ 209,50
20/12/2017;11;Cliente 1079;SP;R$ 1.426,51
20/12/2017;11;Cliente 1079;SP;R$ 504,28
20/12/2017;11;Cliente 1079;SP;R$ 939,87
20/12/2017;11;Cliente 283;SP;R$ 252,56
20/12/2017;11;Cliente 1040;SP;R$ 933,01
20/12/2017;11;Cliente 1157;SP;R$ 29,09
21/12/2017;11;Cliente 1177;SP;R$ 524,72
21/12/2017;11;Cliente 60;SP;R$ 561,26
21/12/2017;11;Cliente 60;SP;R$ 438,88
21/12/2017;11;Cliente 943;SP;R$ 690,53
21/12/2017;11;Cliente 943;SP;R$ 498,87
21/12/2017;11;Cliente 943;SP;R$ 617,78
21/12/2017;11;Cliente 158;SP;R$ 240,30
21/12/2017;11;Cliente 158;SP;R$ 461,81
21/12/2017;11;Cliente 1150;SP;R$ 3.318,15
22/12/2017;11;Cliente 1178;SP;R$ 5.433,70
22/12/2017;11;Cliente 941;SP;R$ 399,97
22/12/2017;11;Cliente 941;SP;R$ 1.195,40
22/12/2017;11;Cliente 941;SP;R$ 753,62
22/12/2017;11;Cliente 941;SP;R$ 908,92
22/12/2017;11;Cliente 202;SP;R$ 88.704,20
22/12/2017;11;Cliente 202;SP;R$ 12.186,41
22/12/2017;11;Cliente 330;SP;R$ 1.112,15
22/12/2017;11;Cliente 1086;SP;R$ 204,67
22/12/2017;11;Cliente 1179;SP;R$ 391,84
22/12/2017;11;Cliente 887;SP;R$ 973,03
26/12/2017;11;Cliente 758;SP;R$ 1.198,15
26/12/2017;11;Cliente 758;SP;R$ 2.571,86
26/12/2017;11;Cliente 955;SP;R$ 481,14
26/12/2017;11;Cliente 955;SP;R$ 515,87
27/12/2017;11;Cliente 955;SP;R$ 348,10
27/12/2017;11;Cliente 955;SP;R$ 810,83
27/12/2017;11;Cliente 1079;SP;R$ 674,68
27/12/2017;11;Cliente 1079;SP;R$ 568,13
28/12/2017;11;Cliente 1086;SP;R$ 1.284,56
28/12/2017;11;Cliente 6;SP;R$ 1.470,52
28/12/2017;11;Cliente 940;SP;R$ 774,21
29/12/2017;11;Cliente 1181;SP;R$ 513,86
02/01/2018;11;Cliente 1187;SP;R$ 2.682,53
02/01/2018;11;Cliente 1188;SP;R$ 1.394,63
02/01/2018;11;Cliente 838;SP;R$ 81,91
02/01/2018;11;Cliente 231;SP;R$ 1.180,35
02/01/2018;11;Cliente 1189;SP;R$ 932,33
02/01/2018;11;Cliente 30;SP;R$ 738,38
02/01/2018;11;Cliente 30;SP;R$ 840,41
02/01/2018;11;Cliente 398;SP;R$ 1.561,28
02/01/2018;11;Cliente 398;SP;R$ 1.899,55
02/01/2018;11;Cliente 398;SP;R$ 2.099,33
02/01/2018;11;Cliente 563;SP;R$ 859,47
02/01/2018;11;Cliente 563;SP;R$ 1.168,13
02/01/2018;11;Cliente 563;SP;R$ 1.243,14
02/01/2018;11;Cliente 1187;SP;R$ 17.904,15
02/01/2018;11;Cliente 1187;SP;R$ 17.781,80
03/01/2018;11;Cliente 1059;SP;R$ 2.342,46
03/01/2018;11;Cliente 1190;SP;R$ 638,24
03/01/2018;11;Cliente 1191;SP;R$ 4.633,84
03/01/2018;11;Cliente 1078;SP;R$ 1.154,57
03/01/2018;11;Cliente 245;SP;R$ 2.927,85
03/01/2018;11;Cliente 1192;SP;R$ 770,53
03/01/2018;11;Cliente 245;SP;R$ 5.077,96
03/01/2018;11;Cliente 643;SP;R$ 264,93
03/01/2018;11;Cliente 643;SP;R$ 291,20
03/01/2018;11;Cliente 1150;SP;R$ 4.440,39
04/01/2018;11;Cliente 941;SP;R$ 1.177,20
04/01/2018;11;Cliente 941;SP;R$ 2.175,01
04/01/2018;11;Cliente 393;SP;R$ 615,24
04/01/2018;11;Cliente 564;SP;R$ 927,62
04/01/2018;11;Cliente 1194;SP;R$ 267,74
04/01/2018;11;Cliente 158;SP;R$ 832,57
04/01/2018;11;Cliente 158;SP;R$ 1.027,95
04/01/2018;11;Cliente 563;SP;R$ 1.950,54
04/01/2018;11;Cliente 563;SP;R$ 2.744,67
04/01/2018;11;Cliente 563;SP;R$ 1.554,78
04/01/2018;11;Cliente 28;SP;R$ 167,82
04/01/2018;11;Cliente 13;SP;R$ 1.272,66
04/01/2018;11;Cliente 13;SP;R$ 686,48
04/01/2018;11;Cliente 13;SP;R$ 1.077,85
05/01/2018;11;Cliente 1197;SP;R$ 142,12
05/01/2018;11;Cliente 1198;SP;R$ 463,29
05/01/2018;11;Cliente 36;SP;R$ 341,14
05/01/2018;11;Cliente 36;SP;R$ 234,63
08/01/2018;11;Cliente 1051;SP;R$ 1.386,97
08/01/2018;11;Cliente 1199;SP;R$ 1.251,06
08/01/2018;11;Cliente 955;SP;R$ 471,82
08/01/2018;11;Cliente 955;SP;R$ 456,17
08/01/2018;11;Cliente 829;SP;R$ 606,54
08/01/2018;11;Cliente 829;SP;R$ 395,85
08/01/2018;11;Cliente 829;SP;R$ 688,69
09/01/2018;11;Cliente 1201;SP;R$ 95,55
09/01/2018;11;Cliente 1025;SP;R$ 4.197,63
09/01/2018;11;Cliente 1203;SP;R$ 1.325,51
09/01/2018;11;Cliente 1203;SP;R$ 1.079,15
09/01/2018;11;Cliente 1203;SP;R$ 1.774,63
09/01/2018;11;Cliente 934;SP;R$ 271,39
09/01/2018;11;Cliente 537;SP;R$ 166,23
09/01/2018;11;Cliente 1204;SP;R$ 1.152,67
09/01/2018;11;Cliente 1086;SP;R$ 1.218,01
09/01/2018;11;Cliente 1173;SP;R$ 233,05
10/01/2018;11;Cliente 741;SP;R$ 154.896,35
10/01/2018;11;Cliente 1027;SP;R$ 1.408,15
10/01/2018;11;Cliente 1027;SP;R$ 1.028,16
10/01/2018;11;Cliente 1027;SP;R$ 1.306,72
10/01/2018;11;Cliente 46;SP;R$ 752,33
10/01/2018;11;Cliente 46;SP;R$ 742,17
10/01/2018;11;Cliente 371;SP;R$ 3.629,07
11/01/2018;11;Cliente 1103;SP;R$ 2.392,75
11/01/2018;11;Cliente 1027;SP;R$ 486,24
11/01/2018;11;Cliente 1027;SP;R$ 995,67
11/01/2018;11;Cliente 1027;SP;R$ 1.022,55
11/01/2018;11;Cliente 1206;SP;R$ 339,84
11/01/2018;11;Cliente 1207;SP;R$ 455,71
11/01/2018;11;Cliente 1208;SP;R$ 2.649,39
11/01/2018;11;Cliente 1208;SP;R$ 619,65
11/01/2018;11;Cliente 1208;SP;R$ 647,67
11/01/2018;11;Cliente 1208;SP;R$ 402,37
12/01/2018;11;Cliente 955;SP;R$ 561,83
12/01/2018;11;Cliente 59;SP;R$ 668,15
12/01/2018;11;Cliente 59;SP;R$ 788,32
12/01/2018;11;Cliente 449;SP;R$ 591,64
12/01/2018;11;Cliente 139;SP;R$ 571,37
12/01/2018;11;Cliente 139;SP;R$ 549,42
12/01/2018;11;Cliente 139;SP;R$ 784,69
12/01/2018;11;Cliente 449;SP;R$ 562,72
12/01/2018;11;Cliente 1210;SP;R$ 1.082,01
12/01/2018;11;Cliente 1210;SP;R$ 693,49
15/01/2018;11;Cliente 563;SP;R$ 2.627,68
15/01/2018;11;Cliente 563;SP;R$ 1.731,66
15/01/2018;11;Cliente 563;SP;R$ 1.478,77
15/01/2018;11;Cliente 398;SP;R$ 341,97
15/01/2018;11;Cliente 398;SP;R$ 468,66
15/01/2018;11;Cliente 398;SP;R$ 912,82
15/01/2018;11;Cliente 1068;SP;R$ 374,87
15/01/2018;11;Cliente 283;SP;R$ 215,32
15/01/2018;11;Cliente 142;SP;R$ 1.354,30
15/01/2018;11;Cliente 142;SP;R$ 1.663,32
15/01/2018;11;Cliente 142;SP;R$ 1.930,60
15/01/2018;11;Cliente 113;SP;R$ 841,38
16/01/2018;11;Cliente 1213;SP;R$ 17.367,83
16/01/2018;11;Cliente 251;SP;R$ 900,46
16/01/2018;11;Cliente 1214;SP;R$ 482,02
16/01/2018;11;Cliente 1053;SP;R$ 1.732,61
16/01/2018;11;Cliente 282;SP;R$ 423,43
16/01/2018;11;Cliente 282;SP;R$ 415,63
16/01/2018;11;Cliente 1086;SP;R$ 968,52
16/01/2018;11;Cliente 1086;SP;R$ 1.707,49
16/01/2018;11;Cliente 1214;SP;R$ 393,48
16/01/2018;11;Cliente 1215;SP;R$ 2.576,03
17/01/2018;11;Cliente 1216;SP;R$ 146,59
17/01/2018;11;Cliente 447;SP;R$ 1.073,55
17/01/2018;11;Cliente 753;SP;R$ 9.597,94
17/01/2018;11;Cliente 1181;SP;R$ 3.607,43
17/01/2018;11;Cliente 1181;SP;R$ 7.596,88
17/01/2018;11;Cliente 623;SP;R$ 1.770,76
17/01/2018;11;Cliente 1217;SP;R$ 805,81
17/01/2018;11;Cliente 1217;SP;R$ 790,08
17/01/2018;11;Cliente 46;SP;R$ 1.225,05
17/01/2018;11;Cliente 46;SP;R$ 627,26
17/01/2018;11;Cliente 860;SP;R$ 3.547,63
17/01/2018;11;Cliente 860;SP;R$ 3.267,98
18/01/2018;11;Cliente 1035;SP;R$ 689,14
18/01/2018;11;Cliente 116;SP;R$ 503,97
18/01/2018;11;Cliente 988;SP;R$ 428,66
18/01/2018;11;Cliente 75;SP;R$ 3.459,26
18/01/2018;11;Cliente 75;SP;R$ 2.236,26
18/01/2018;11;Cliente 398;SP;R$ 859,39
18/01/2018;11;Cliente 398;SP;R$ 777,32
18/01/2018;11;Cliente 398;SP;R$ 743,07
18/01/2018;11;Cliente 113;SP;R$ 443,51
18/01/2018;11;Cliente 1150;SP;R$ 6.181,44
